model,id,paraphrase_level,variants_correct,variants_total,para_majority_correct,gold_answer,orig_pred,orig_correct,taxonomy
yi_6b,d51b4f3a0cea6515359ab7bba24ad378,medium,3,3,True,A,A,True,Stable Correct
yi_6b,d51b4f3a0cea6515359ab7bba24ad378,strong,3,3,True,A,A,True,Stable Correct
yi_6b,d5581141adea0e19a466a041038c3427,light,3,3,True,C,C,True,Stable Correct
yi_6b,d5581141adea0e19a466a041038c3427,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d5581141adea0e19a466a041038c3427,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d55ece3bed94bd326a194c8183c58195,light,2,2,True,C,C,True,Stable Correct
yi_6b,d55ece3bed94bd326a194c8183c58195,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d55ece3bed94bd326a194c8183c58195,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d581e0ad6a4c89465dc1a527bd2d3f77_1,light,3,3,True,C,C,True,Stable Correct
yi_6b,d581e0ad6a4c89465dc1a527bd2d3f77_1,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d581e0ad6a4c89465dc1a527bd2d3f77_1,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d59340639f3a871a79eadef8ab2c9810,light,1,1,True,E,E,True,Stable Correct
yi_6b,d59340639f3a871a79eadef8ab2c9810,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d59340639f3a871a79eadef8ab2c9810,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d5a57d9d300580acd7946a0cc523d5ed,light,0,1,False,E,C,False,Stable Wrong
yi_6b,d5a57d9d300580acd7946a0cc523d5ed,medium,0,3,False,E,C,False,Stable Wrong
yi_6b,d5a57d9d300580acd7946a0cc523d5ed,strong,0,3,False,E,C,False,Stable Wrong
yi_6b,d5ad7198f48e18c1942498af120b1c6d,light,3,3,True,D,E,False,Unstable but Recoverable
yi_6b,d5ad7198f48e18c1942498af120b1c6d,medium,2,3,True,D,E,False,Unstable but Recoverable
yi_6b,d5ad7198f48e18c1942498af120b1c6d,strong,1,3,False,D,E,False,Stable Wrong
yi_6b,d5b4a080826e1ce62b49c1736f63d951,light,1,1,True,E,E,True,Stable Correct
yi_6b,d5b4a080826e1ce62b49c1736f63d951,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d5b4a080826e1ce62b49c1736f63d951,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d614ac8b72a495f001c91af14a5d3e4b,light,1,1,True,A,A,True,Stable Correct
yi_6b,d614ac8b72a495f001c91af14a5d3e4b,medium,3,3,True,A,A,True,Stable Correct
yi_6b,d614ac8b72a495f001c91af14a5d3e4b,strong,2,3,True,A,A,True,Stable Correct
yi_6b,d625ce639727c94dad3c3f1fbc64d2f2,medium,3,3,True,D,D,True,Stable Correct
yi_6b,d625ce639727c94dad3c3f1fbc64d2f2,strong,3,3,True,D,D,True,Stable Correct
yi_6b,d628915698086f4ce0803d11c956c81f,light,3,3,True,C,C,True,Stable Correct
yi_6b,d628915698086f4ce0803d11c956c81f,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d628915698086f4ce0803d11c956c81f,strong,3,3,True,C,C,True,Stable Correct
yi_6b,d66731e20b646f460544341922e3139b,light,3,3,True,E,E,True,Stable Correct
yi_6b,d66731e20b646f460544341922e3139b,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d66731e20b646f460544341922e3139b,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d683040f7fb16669504f36845cee5cae,light,3,3,True,D,D,True,Stable Correct
yi_6b,d683040f7fb16669504f36845cee5cae,medium,3,3,True,D,D,True,Stable Correct
yi_6b,d683040f7fb16669504f36845cee5cae,strong,3,3,True,D,D,True,Stable Correct
yi_6b,d684ebf5ec6fd404f7ff35772ba27c66,medium,2,3,True,E,E,True,Stable Correct
yi_6b,d684ebf5ec6fd404f7ff35772ba27c66,strong,2,3,True,E,E,True,Stable Correct
yi_6b,d6ba40fce39fefea5ce77be72a950e98,light,3,3,True,A,A,True,Stable Correct
yi_6b,d6ba40fce39fefea5ce77be72a950e98,medium,3,3,True,A,A,True,Stable Correct
yi_6b,d6ba40fce39fefea5ce77be72a950e98,strong,2,3,True,A,A,True,Stable Correct
yi_6b,d6e2544b88ed97082547d5517dc183e2,light,0,2,False,E,D,False,Stable Wrong
yi_6b,d6e2544b88ed97082547d5517dc183e2,medium,0,3,False,E,D,False,Stable Wrong
yi_6b,d6e2544b88ed97082547d5517dc183e2,strong,0,3,False,E,D,False,Stable Wrong
yi_6b,d6f0cbc4627aa5f4e64902dea2d4c6d1,medium,1,3,False,B,B,True,Brittle Failure
yi_6b,d6f0cbc4627aa5f4e64902dea2d4c6d1,strong,0,3,False,B,B,True,Brittle Failure
yi_6b,d6f113e09300ac1c57da3f362808bb30,light,0,3,False,A,E,False,Stable Wrong
yi_6b,d6f113e09300ac1c57da3f362808bb30,medium,1,3,False,A,E,False,Stable Wrong
yi_6b,d6f113e09300ac1c57da3f362808bb30,strong,0,3,False,A,E,False,Stable Wrong
yi_6b,d74039e3fe7e65f84bad77a797056e6e,light,1,1,True,E,E,True,Stable Correct
yi_6b,d74039e3fe7e65f84bad77a797056e6e,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d74039e3fe7e65f84bad77a797056e6e,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d8068a0338111170310e240e43cde46e,light,0,3,False,B,E,False,Stable Wrong
yi_6b,d8068a0338111170310e240e43cde46e,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,d8068a0338111170310e240e43cde46e,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,d8116df8f95b8d1a4891a3bcbc1a7d4d,light,0,1,False,E,C,False,Stable Wrong
yi_6b,d8116df8f95b8d1a4891a3bcbc1a7d4d,medium,0,3,False,E,C,False,Stable Wrong
yi_6b,d8116df8f95b8d1a4891a3bcbc1a7d4d,strong,0,3,False,E,C,False,Stable Wrong
yi_6b,d8411104966ce04335deb4a8c3b00a64,light,0,3,False,B,E,False,Stable Wrong
yi_6b,d8411104966ce04335deb4a8c3b00a64,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,d8411104966ce04335deb4a8c3b00a64,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,d84f527bff1533eb2539d42d76122685,light,1,1,True,A,A,True,Stable Correct
yi_6b,d84f527bff1533eb2539d42d76122685,medium,3,3,True,A,A,True,Stable Correct
yi_6b,d84f527bff1533eb2539d42d76122685,strong,2,3,True,A,A,True,Stable Correct
yi_6b,d878fa1ed3aee9b252e965020c9d2dd0,light,0,1,False,E,D,False,Stable Wrong
yi_6b,d878fa1ed3aee9b252e965020c9d2dd0,medium,0,3,False,E,D,False,Stable Wrong
yi_6b,d878fa1ed3aee9b252e965020c9d2dd0,strong,0,3,False,E,D,False,Stable Wrong
yi_6b,d8b31382a52782defde06dc3dca4049a,light,3,3,True,E,E,True,Stable Correct
yi_6b,d8b31382a52782defde06dc3dca4049a,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d8b31382a52782defde06dc3dca4049a,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d92b546aa0f3d16a76ad7497d3aca1ce,light,2,3,True,C,C,True,Stable Correct
yi_6b,d92b546aa0f3d16a76ad7497d3aca1ce,medium,3,3,True,C,C,True,Stable Correct
yi_6b,d92b546aa0f3d16a76ad7497d3aca1ce,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,d9c459563c2892d255abac590ae73789,light,3,3,True,E,E,True,Stable Correct
yi_6b,d9c459563c2892d255abac590ae73789,medium,3,3,True,E,E,True,Stable Correct
yi_6b,d9c459563c2892d255abac590ae73789,strong,3,3,True,E,E,True,Stable Correct
yi_6b,d9de3f80b7f8af9f363c846e1628ef8d,light,1,3,False,A,E,False,Stable Wrong
yi_6b,d9de3f80b7f8af9f363c846e1628ef8d,medium,0,3,False,A,E,False,Stable Wrong
yi_6b,d9de3f80b7f8af9f363c846e1628ef8d,strong,0,3,False,A,E,False,Stable Wrong
yi_6b,d9fccd735c5bfbbf829d7cb5b8ac8cc8,light,3,3,True,E,E,True,Stable Correct
yi_6b,d9fccd735c5bfbbf829d7cb5b8ac8cc8,medium,1,3,False,E,E,True,Brittle Failure
yi_6b,d9fccd735c5bfbbf829d7cb5b8ac8cc8,strong,2,3,True,E,E,True,Stable Correct
yi_6b,da0b6b6e82e9d6a569ef6cd823889b5f,light,3,3,True,A,A,True,Stable Correct
yi_6b,da0b6b6e82e9d6a569ef6cd823889b5f,medium,3,3,True,A,A,True,Stable Correct
yi_6b,da0b6b6e82e9d6a569ef6cd823889b5f,strong,2,3,True,A,A,True,Stable Correct
yi_6b,da0e19f29cb02314b722931960a8361b,light,0,3,False,B,E,False,Stable Wrong
yi_6b,da0e19f29cb02314b722931960a8361b,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,da0e19f29cb02314b722931960a8361b,strong,1,3,False,B,E,False,Stable Wrong
yi_6b,da136f4a521814e5845ab2530845614d,light,0,1,False,A,C,False,Stable Wrong
yi_6b,da136f4a521814e5845ab2530845614d,medium,0,2,False,A,C,False,Stable Wrong
yi_6b,da136f4a521814e5845ab2530845614d,strong,0,3,False,A,C,False,Stable Wrong
yi_6b,da32a3399c7a67023d0abcf0c7f252bd,light,0,3,False,E,A,False,Stable Wrong
yi_6b,da32a3399c7a67023d0abcf0c7f252bd,medium,0,3,False,E,A,False,Stable Wrong
yi_6b,da32a3399c7a67023d0abcf0c7f252bd,strong,1,3,False,E,A,False,Stable Wrong
yi_6b,da469df81e546d7ec1ed27e5c6d33c7b,medium,3,3,True,C,C,True,Stable Correct
yi_6b,da469df81e546d7ec1ed27e5c6d33c7b,strong,3,3,True,C,C,True,Stable Correct
yi_6b,da4ea6b5495e1c759091a8cb855d922f,light,1,1,True,A,A,True,Stable Correct
yi_6b,da4ea6b5495e1c759091a8cb855d922f,medium,3,3,True,A,A,True,Stable Correct
yi_6b,da4ea6b5495e1c759091a8cb855d922f,strong,2,3,True,A,A,True,Stable Correct
yi_6b,da57118f41efeb5f3d524e8425de3ed7,light,2,2,True,E,E,True,Stable Correct
yi_6b,da57118f41efeb5f3d524e8425de3ed7,medium,3,3,True,E,E,True,Stable Correct
yi_6b,da57118f41efeb5f3d524e8425de3ed7,strong,3,3,True,E,E,True,Stable Correct
yi_6b,da82dd4889973e5095fa8d22a574048f,light,1,1,True,E,E,True,Stable Correct
yi_6b,da82dd4889973e5095fa8d22a574048f,medium,3,3,True,E,E,True,Stable Correct
yi_6b,da82dd4889973e5095fa8d22a574048f,strong,2,3,True,E,E,True,Stable Correct
yi_6b,daa1734bfe4bddfcd34737bdbad8ab56,light,0,3,False,D,A,False,Stable Wrong
yi_6b,daa1734bfe4bddfcd34737bdbad8ab56,medium,0,3,False,D,A,False,Stable Wrong
yi_6b,daa1734bfe4bddfcd34737bdbad8ab56,strong,0,3,False,D,A,False,Stable Wrong
yi_6b,dac6e66618efc1309b0e91c1d0510359,medium,1,2,False,B,E,False,Stable Wrong
yi_6b,dac6e66618efc1309b0e91c1d0510359,strong,1,3,False,B,E,False,Stable Wrong
yi_6b,dadab48b19b459048212046be917a746,medium,3,3,True,A,A,True,Stable Correct
yi_6b,dadab48b19b459048212046be917a746,strong,3,3,True,A,A,True,Stable Correct
yi_6b,daf19b852e870a266494c8ba7139a6d7,light,2,3,True,E,E,True,Stable Correct
yi_6b,daf19b852e870a266494c8ba7139a6d7,medium,3,3,True,E,E,True,Stable Correct
yi_6b,daf19b852e870a266494c8ba7139a6d7,strong,1,3,False,E,E,True,Brittle Failure
yi_6b,daf313b39a95084a099ea8706f803061,light,1,1,True,C,C,True,Stable Correct
yi_6b,daf313b39a95084a099ea8706f803061,medium,3,3,True,C,C,True,Stable Correct
yi_6b,daf313b39a95084a099ea8706f803061,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,daf73edcf98f1ec78669a5ceb05c3d5a,medium,3,3,True,C,C,True,Stable Correct
yi_6b,daf73edcf98f1ec78669a5ceb05c3d5a,strong,3,3,True,C,C,True,Stable Correct
yi_6b,db0df427cf8dcdf84bc5b3c7f08ce8cc,light,1,3,False,C,E,False,Stable Wrong
yi_6b,db0df427cf8dcdf84bc5b3c7f08ce8cc,medium,1,3,False,C,E,False,Stable Wrong
yi_6b,db0df427cf8dcdf84bc5b3c7f08ce8cc,strong,2,3,True,C,E,False,Unstable but Recoverable
yi_6b,db2c7d0528e1f38faa8e27579ed5a7c2,light,0,3,False,D,C,False,Stable Wrong
yi_6b,db2c7d0528e1f38faa8e27579ed5a7c2,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,db2c7d0528e1f38faa8e27579ed5a7c2,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,db72e0abb7480904adcb8007dcb6fcd6,light,0,3,False,D,A,False,Stable Wrong
yi_6b,db72e0abb7480904adcb8007dcb6fcd6,medium,0,3,False,D,A,False,Stable Wrong
yi_6b,db72e0abb7480904adcb8007dcb6fcd6,strong,0,3,False,D,A,False,Stable Wrong
yi_6b,db8a572656a86dad00fd89c11af8b5a7,light,1,3,False,E,C,False,Stable Wrong
yi_6b,db8a572656a86dad00fd89c11af8b5a7,medium,1,3,False,E,C,False,Stable Wrong
yi_6b,db8a572656a86dad00fd89c11af8b5a7,strong,0,3,False,E,C,False,Stable Wrong
yi_6b,dba150ee55863da131c32099d7d354ba,medium,3,3,True,E,E,True,Stable Correct
yi_6b,dba150ee55863da131c32099d7d354ba,strong,3,3,True,E,E,True,Stable Correct
yi_6b,dba3c8315d550f262e1c339680d03c8e,light,3,3,True,C,C,True,Stable Correct
yi_6b,dba3c8315d550f262e1c339680d03c8e,medium,3,3,True,C,C,True,Stable Correct
yi_6b,dba3c8315d550f262e1c339680d03c8e,strong,3,3,True,C,C,True,Stable Correct
yi_6b,dba5b709730a216f6b1be8ea703a8471,light,3,3,True,D,D,True,Stable Correct
yi_6b,dba5b709730a216f6b1be8ea703a8471,medium,3,3,True,D,D,True,Stable Correct
yi_6b,dba5b709730a216f6b1be8ea703a8471,strong,1,3,False,D,D,True,Brittle Failure
yi_6b,dbb4df554b6ddd2ba32cde1ac78d6d30,light,3,3,True,C,C,True,Stable Correct
yi_6b,dbb4df554b6ddd2ba32cde1ac78d6d30,medium,3,3,True,C,C,True,Stable Correct
yi_6b,dbb4df554b6ddd2ba32cde1ac78d6d30,strong,3,3,True,C,C,True,Stable Correct
yi_6b,dbb84d9baf3f6d6740dee97172375246,light,2,2,True,A,A,True,Stable Correct
yi_6b,dbb84d9baf3f6d6740dee97172375246,medium,3,3,True,A,A,True,Stable Correct
yi_6b,dbb84d9baf3f6d6740dee97172375246,strong,2,3,True,A,A,True,Stable Correct
yi_6b,dbdda15c4eb555adc955a86dd75aa16a,light,1,1,True,A,A,True,Stable Correct
yi_6b,dbdda15c4eb555adc955a86dd75aa16a,medium,2,3,True,A,A,True,Stable Correct
yi_6b,dbdda15c4eb555adc955a86dd75aa16a,strong,2,3,True,A,A,True,Stable Correct
yi_6b,dc24f99c77390291595470ec0c28edd8,light,3,3,True,E,E,True,Stable Correct
yi_6b,dc24f99c77390291595470ec0c28edd8,medium,3,3,True,E,E,True,Stable Correct
yi_6b,dc24f99c77390291595470ec0c28edd8,strong,3,3,True,E,E,True,Stable Correct
yi_6b,dc4e0b6aec5c098e45a7f75fee4d6729,light,3,3,True,E,E,True,Stable Correct
yi_6b,dc4e0b6aec5c098e45a7f75fee4d6729,medium,3,3,True,E,E,True,Stable Correct
yi_6b,dc4e0b6aec5c098e45a7f75fee4d6729,strong,2,3,True,E,E,True,Stable Correct
yi_6b,dc6ed174ead2d7f95d8363a300f4e25b,light,0,3,False,C,A,False,Stable Wrong
yi_6b,dc6ed174ead2d7f95d8363a300f4e25b,medium,1,3,False,C,A,False,Stable Wrong
yi_6b,dc6ed174ead2d7f95d8363a300f4e25b,strong,0,3,False,C,A,False,Stable Wrong
yi_6b,dcaeda85216591ea3e8d83ea5a9f4e6e,light,3,3,True,A,A,True,Stable Correct
yi_6b,dcaeda85216591ea3e8d83ea5a9f4e6e,medium,3,3,True,A,A,True,Stable Correct
yi_6b,dcaeda85216591ea3e8d83ea5a9f4e6e,strong,3,3,True,A,A,True,Stable Correct
yi_6b,dcdffade21c394dcb2e85967f49716df,light,2,3,True,A,A,True,Stable Correct
yi_6b,dcdffade21c394dcb2e85967f49716df,medium,2,3,True,A,A,True,Stable Correct
yi_6b,dcdffade21c394dcb2e85967f49716df,strong,2,3,True,A,A,True,Stable Correct
yi_6b,dcf5abc7c633737d6740e773efa17d5b,light,1,1,True,A,A,True,Stable Correct
yi_6b,dcf5abc7c633737d6740e773efa17d5b,medium,3,3,True,A,A,True,Stable Correct
yi_6b,dcf5abc7c633737d6740e773efa17d5b,strong,3,3,True,A,A,True,Stable Correct
yi_6b,dd5d1115fb894c3e808a15b14e560442,light,2,2,True,D,D,True,Stable Correct
yi_6b,dd5d1115fb894c3e808a15b14e560442,medium,3,3,True,D,D,True,Stable Correct
yi_6b,dd5d1115fb894c3e808a15b14e560442,strong,2,3,True,D,D,True,Stable Correct
yi_6b,dd640927f9920930501fb8dc3efc196b,light,0,3,False,C,E,False,Stable Wrong
yi_6b,dd640927f9920930501fb8dc3efc196b,medium,0,3,False,C,E,False,Stable Wrong
yi_6b,dd640927f9920930501fb8dc3efc196b,strong,0,3,False,C,E,False,Stable Wrong
yi_6b,dd97faa4cc523ae91a438a97bfd06ec5,light,0,1,False,D,A,False,Stable Wrong
yi_6b,dd97faa4cc523ae91a438a97bfd06ec5,medium,0,3,False,D,A,False,Stable Wrong
yi_6b,dd97faa4cc523ae91a438a97bfd06ec5,strong,1,3,False,D,A,False,Stable Wrong
yi_6b,dda497847ef5bb1b69fab77761ef0a25,light,3,3,True,E,E,True,Stable Correct
yi_6b,dda497847ef5bb1b69fab77761ef0a25,medium,2,3,True,E,E,True,Stable Correct
yi_6b,dda497847ef5bb1b69fab77761ef0a25,strong,2,3,True,E,E,True,Stable Correct
yi_6b,dda639a70d1eabea84ef9846b9e35211,light,2,3,True,E,A,False,Unstable but Recoverable
yi_6b,dda639a70d1eabea84ef9846b9e35211,medium,2,3,True,E,A,False,Unstable but Recoverable
yi_6b,dda639a70d1eabea84ef9846b9e35211,strong,3,3,True,E,A,False,Unstable but Recoverable
yi_6b,ddcdecaf17fb3968701f46d62f3e8951,light,0,3,False,D,C,False,Stable Wrong
yi_6b,ddcdecaf17fb3968701f46d62f3e8951,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,ddcdecaf17fb3968701f46d62f3e8951,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,ddf62abd1ac2f04dbaa3dea9918ccc76,light,0,1,False,E,A,False,Stable Wrong
yi_6b,ddf62abd1ac2f04dbaa3dea9918ccc76,medium,0,3,False,E,A,False,Stable Wrong
yi_6b,ddf62abd1ac2f04dbaa3dea9918ccc76,strong,1,3,False,E,A,False,Stable Wrong
yi_6b,de591f5d67a7cefe8aaa7fa6aa781389,light,3,3,True,C,C,True,Stable Correct
yi_6b,de591f5d67a7cefe8aaa7fa6aa781389,medium,3,3,True,C,C,True,Stable Correct
yi_6b,de591f5d67a7cefe8aaa7fa6aa781389,strong,3,3,True,C,C,True,Stable Correct
yi_6b,de6d54b0bde75943863c0685726860f9,light,1,1,True,D,D,True,Stable Correct
yi_6b,de6d54b0bde75943863c0685726860f9,medium,3,3,True,D,D,True,Stable Correct
yi_6b,de6d54b0bde75943863c0685726860f9,strong,3,3,True,D,D,True,Stable Correct
yi_6b,de8f3650035c639577f05b8b83f1a5e2,light,1,1,True,D,D,True,Stable Correct
yi_6b,de8f3650035c639577f05b8b83f1a5e2,medium,2,2,True,D,D,True,Stable Correct
yi_6b,de8f3650035c639577f05b8b83f1a5e2,strong,3,3,True,D,D,True,Stable Correct
yi_6b,deb94f5d7064143b5773adfaa9780fa9,light,2,2,True,C,C,True,Stable Correct
yi_6b,deb94f5d7064143b5773adfaa9780fa9,medium,3,3,True,C,C,True,Stable Correct
yi_6b,deb94f5d7064143b5773adfaa9780fa9,strong,3,3,True,C,C,True,Stable Correct
yi_6b,dec4a29a919d8171cdce2e498835d6fd,light,0,3,False,D,C,False,Stable Wrong
yi_6b,dec4a29a919d8171cdce2e498835d6fd,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,dec4a29a919d8171cdce2e498835d6fd,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,ded983711317c42ff5867e239893d169,light,3,3,True,A,A,True,Stable Correct
yi_6b,ded983711317c42ff5867e239893d169,medium,3,3,True,A,A,True,Stable Correct
yi_6b,ded983711317c42ff5867e239893d169,strong,3,3,True,A,A,True,Stable Correct
yi_6b,def1255702fb29a9317b2720f2a305de,light,0,1,False,E,C,False,Stable Wrong
yi_6b,def1255702fb29a9317b2720f2a305de,medium,0,3,False,E,C,False,Stable Wrong
yi_6b,def1255702fb29a9317b2720f2a305de,strong,3,3,True,E,C,False,Unstable but Recoverable
yi_6b,df13726899608206b84c4e28aa85cc03,light,2,2,True,C,C,True,Stable Correct
yi_6b,df13726899608206b84c4e28aa85cc03,medium,3,3,True,C,C,True,Stable Correct
yi_6b,df13726899608206b84c4e28aa85cc03,strong,3,3,True,C,C,True,Stable Correct
yi_6b,df2e4f954d9c78e69ce088ef1a8c057f,medium,1,1,True,B,B,True,Stable Correct
yi_6b,df2e4f954d9c78e69ce088ef1a8c057f,strong,3,3,True,B,B,True,Stable Correct
yi_6b,df7861813910ae204c3bd0b3c16fe5d9,light,0,1,False,D,C,False,Stable Wrong
yi_6b,df7861813910ae204c3bd0b3c16fe5d9,medium,0,3,False,D,C,False,Stable Wrong
yi_6b,df7861813910ae204c3bd0b3c16fe5d9,strong,0,3,False,D,C,False,Stable Wrong
yi_6b,df8074eb928c4c0f1c0d2765cd17ef11,light,0,3,False,D,E,False,Stable Wrong
yi_6b,df8074eb928c4c0f1c0d2765cd17ef11,medium,0,3,False,D,E,False,Stable Wrong
yi_6b,df8074eb928c4c0f1c0d2765cd17ef11,strong,0,3,False,D,E,False,Stable Wrong
yi_6b,df846656aa7793a7da67eb1728b82fa6,light,3,3,True,D,D,True,Stable Correct
yi_6b,df846656aa7793a7da67eb1728b82fa6,medium,3,3,True,D,D,True,Stable Correct
yi_6b,df846656aa7793a7da67eb1728b82fa6,strong,3,3,True,D,D,True,Stable Correct
yi_6b,df98ca2d1ac5737d27f4201279468c77,light,3,3,True,C,C,True,Stable Correct
yi_6b,df98ca2d1ac5737d27f4201279468c77,medium,3,3,True,C,C,True,Stable Correct
yi_6b,df98ca2d1ac5737d27f4201279468c77,strong,3,3,True,C,C,True,Stable Correct
yi_6b,dfe0838d894e46085ae058f6515ab26f,light,3,3,True,B,B,True,Stable Correct
yi_6b,dfe0838d894e46085ae058f6515ab26f,medium,3,3,True,B,B,True,Stable Correct
yi_6b,dfe0838d894e46085ae058f6515ab26f,strong,3,3,True,B,B,True,Stable Correct
yi_6b,dfec382741aee0e27fcc7f80e6de5bb2,light,0,3,False,B,A,False,Stable Wrong
yi_6b,dfec382741aee0e27fcc7f80e6de5bb2,medium,0,3,False,B,A,False,Stable Wrong
yi_6b,dfec382741aee0e27fcc7f80e6de5bb2,strong,0,3,False,B,A,False,Stable Wrong
yi_6b,dff92c7d8982a2e312aec72344d4fba9,light,2,2,True,C,C,True,Stable Correct
yi_6b,dff92c7d8982a2e312aec72344d4fba9,medium,3,3,True,C,C,True,Stable Correct
yi_6b,dff92c7d8982a2e312aec72344d4fba9,strong,3,3,True,C,C,True,Stable Correct
yi_6b,e0150bdf07f14be9590c1445d834484a,light,3,3,True,E,E,True,Stable Correct
yi_6b,e0150bdf07f14be9590c1445d834484a,medium,3,3,True,E,E,True,Stable Correct
yi_6b,e0150bdf07f14be9590c1445d834484a,strong,3,3,True,E,E,True,Stable Correct
yi_6b,e02fb9b1c5801647c03061b13503061f,light,3,3,True,C,C,True,Stable Correct
yi_6b,e02fb9b1c5801647c03061b13503061f,medium,3,3,True,C,C,True,Stable Correct
yi_6b,e02fb9b1c5801647c03061b13503061f,strong,3,3,True,C,C,True,Stable Correct
yi_6b,e034b198a4da90094d38df8693d303fa,light,3,3,True,C,C,True,Stable Correct
yi_6b,e034b198a4da90094d38df8693d303fa,medium,2,3,True,C,C,True,Stable Correct
yi_6b,e034b198a4da90094d38df8693d303fa,strong,1,3,False,C,C,True,Brittle Failure
yi_6b,e05f7f3c2e2b1d977e8f3bbc39aaec58,light,2,3,True,B,E,False,Unstable but Recoverable
yi_6b,e05f7f3c2e2b1d977e8f3bbc39aaec58,medium,1,3,False,B,E,False,Stable Wrong
yi_6b,e05f7f3c2e2b1d977e8f3bbc39aaec58,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,e07510d1ef4e5d1c812634370dd8968e,light,0,3,False,B,C,False,Stable Wrong
yi_6b,e07510d1ef4e5d1c812634370dd8968e,medium,0,3,False,B,C,False,Stable Wrong
yi_6b,e07510d1ef4e5d1c812634370dd8968e,strong,0,3,False,B,C,False,Stable Wrong
yi_6b,e0757e51db0f19aec1a3022f78df9a5e,light,1,1,True,A,A,True,Stable Correct
yi_6b,e0757e51db0f19aec1a3022f78df9a5e,medium,3,3,True,A,A,True,Stable Correct
yi_6b,e0757e51db0f19aec1a3022f78df9a5e,strong,2,3,True,A,A,True,Stable Correct
yi_6b,e078c08cace890cbf06afa996d7e0357,light,3,3,True,D,D,True,Stable Correct
yi_6b,e078c08cace890cbf06afa996d7e0357,medium,1,3,False,D,D,True,Brittle Failure
yi_6b,e078c08cace890cbf06afa996d7e0357,strong,1,3,False,D,D,True,Brittle Failure
yi_6b,e09d4ccb3ed5054884ed76f8eee94511,light,3,3,True,A,A,True,Stable Correct
yi_6b,e09d4ccb3ed5054884ed76f8eee94511,medium,3,3,True,A,A,True,Stable Correct
yi_6b,e09d4ccb3ed5054884ed76f8eee94511,strong,2,3,True,A,A,True,Stable Correct
yi_6b,e0e1ed6a367990001609b80b6a9770d3,light,0,1,False,B,E,False,Stable Wrong
yi_6b,e0e1ed6a367990001609b80b6a9770d3,medium,0,3,False,B,E,False,Stable Wrong
yi_6b,e0e1ed6a367990001609b80b6a9770d3,strong,0,3,False,B,E,False,Stable Wrong
yi_6b,e11394cb729a3389f0db02da17780b0c,light,0,1,False,A,E,False,Stable Wrong
yi_6b,e11394cb729a3389f0db02da17780b0c,medium,0,3,False,A,E,False,Stable Wrong
yi_6b,e11394cb729a3389f0db02da17780b0c,strong,0,3,False,A,E,False,Stable Wrong
yi_6b,e148c710d0c26849cf1f15293481038b,light,1,1,True,E,E,True,Stable Correct
yi_6b,e148c710d0c26849cf1f15293481038b,medium,2,2,True,E,E,True,Stable Correct
yi_6b,e148c710d0c26849cf1f15293481038b,strong,3,3,True,E,E,True,Stable Correct
yi_6b,e16fb005d5428c29dbfddd0862014d4b,light,3,3,True,C,C,True,Stable Correct
yi_6b,e16fb005d5428c29dbfddd0862014d4b,medium,3,3,True,C,C,True,Stable Correct
yi_6b,e16fb005d5428c29dbfddd0862014d4b,strong,3,3,True,C,C,True,Stable Correct
yi_6b,e176d75d5471b40abb97a5f7ec52c377,light,1,3,False,E,E,True,Brittle Failure
yi_6b,e176d75d5471b40abb97a5f7ec52c377,medium,3,3,True,E,E,True,Stable Correct
yi_6b,e176d75d5471b40abb97a5f7ec52c377,strong,3,3,True,E,E,True,Stable Correct
yi_6b,e1add0a513c49ba1c042a77e9a229cdd,light,3,3,True,A,A,True,Stable Correct
yi_6b,e1add0a513c49ba1c042a77e9a229cdd,medium,2,3,True,A,A,True,Stable Correct
yi_6b,e1add0a513c49ba1c042a77e9a229cdd,strong,2,3,True,A,A,True,Stable Correct
