model,model_id,id,variant_name,paraphrase_level,question_text,gold_answer,raw_output,predicted_answer,correct,original_prediction,consistent_with_original
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,97d8a3873fe0d0362b6ec38dcd71d186,light_2,light,"Sally loved shopping and hated it; she loved getting what she wanted, and she never bought to much, but it was still painful for her to buy, because she hated anything?",C,E. new shoes,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,97d8a3873fe0d0362b6ec38dcd71d186,light_3,light,"Sally loved shopping and hated it, she loved getting what she wanted and never bought to much, but it was still painful for her to buy because she hated whatever?",C,E. new shoes,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,01a6b1f166a6f88fe1883b400171191c,original,original,The ranch house is common in what northwestern Rocky Mountains state,B,B. Montana,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,e79e5fb6787d80dab6dacc70ee367453,original,original,"If you see a fox in a southern delta state, where are you?",B,B. louisiana,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,289addcb06f353f3a306164008ff8f2b,original,original,Female ants don't have wings and can only get around by doing what?,A,A. crawl,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,289addcb06f353f3a306164008ff8f2b,light_1,light,Female ants don't have wings and can only get around by what?,A,A. crawl,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,289addcb06f353f3a306164008ff8f2b,light_2,light,Female ants do not have wings and can only get around by doing what?,A,A. crawl,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,289addcb06f353f3a306164008ff8f2b,light_3,light,Female ants do not have wings and can only get around by what?,A,A. crawl,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,40762382b71cbca3b2eb8ed15e068bda,original,original,"The comforter was a favorite for cuddling in front of the TV, where did the family put it?",E,E. livingroom,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,340dc7a8d4c4d0416cbc15740157cb14,original,original,"She sure didn't have a green thumb, every time she thought she was making grow something it would what?",D,E. plants,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,340dc7a8d4c4d0416cbc15740157cb14,light_1,light,"She sure didn't have a green thumb - every time she thought she was making something grow, it would what?",D,E. plants,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,340dc7a8d4c4d0416cbc15740157cb14,light_2,light,"She sure didn't have a green thumb, every time she thought she was making something it would grow what?",D,E. plants,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,340dc7a8d4c4d0416cbc15740157cb14,light_3,light,"She certainly didn't have a green thumb, every time she thought she was making something grow it would what?",D,E. plants,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1bb6f628d3c37f2f9d779030de19519c,original,original,"The peanuts were for sale in during the 4th inning, where were they being sold?",A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1bb6f628d3c37f2f9d779030de19519c,light_1,light,"The peanuts were for sale during the 4th inning, where were they sold?",A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1bb6f628d3c37f2f9d779030de19519c,light_2,light,"The peanuts were sold during the 4th inning, where were they sold?",A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1bb6f628d3c37f2f9d779030de19519c,light_3,light,"The peanuts were for sale in the 4th inning, where were they sold?",A,A. ballpark,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,ce04be4f2455e9d56d7f5747e792eb53,original,original,What do criminals do when they are caught?,D,D. serving time,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5e930a1ca52df2c779a44effc92ed510,original,original,"If a student wishes to learn about things that have already happened, what should they do?",C,C. study history,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5e930a1ca52df2c779a44effc92ed510,light_1,light,What should a student do if they want to learn about things that have already happened?,C,E. answer question,E,False,C,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,5e930a1ca52df2c779a44effc92ed510,light_2,light,What should a student do if he wants to learn about things that have already happened?,C,E. answer question,E,False,C,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3daa97586880f71c29655de991ae1d97,original,original,"The sunshine was quickly burning up the crew, it seemed to not only beat down from about but also from below by reflecting off the what?",B,E. desktop,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3daa97586880f71c29655de991ae1d97,light_1,light,"The sun was quickly burning up the crew, it seemed to not only beat down from about but also from below by reflecting off what?",B,A. moon,A,False,E,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3daa97586880f71c29655de991ae1d97,light_2,light,"The sunshine was quickly burning up the crew, it seemed not only to beat down from about but also from below by reflecting off what?",B,B. sea,B,True,E,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,3daa97586880f71c29655de991ae1d97,light_3,light,"The sunshine was quickly burning up the crew, it seemed not only to beat down from above but also from below by reflecting off what?",B,B. sea,B,True,E,False
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,912c75debec8456c12add79604df1cdc,original,original,You eat popcorn when you go to see what?,E,E. movies,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,912c75debec8456c12add79604df1cdc,light_1,light,When you go to see what you eat popcorn?,E,E. movies,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,912c75debec8456c12add79604df1cdc,light_2,light,When you go to see what?,E,E. movies,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,900384fdb1af341cc9e92bb2317aa9f4,original,original,"John got a raise, but he lost rank.  Overall, it was a good what?",A,E. go off strike,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,900384fdb1af341cc9e92bb2317aa9f4,light_1,light,"John got a raise, but he lost rank. Overall it was a good thing?",A,E. go off strike,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,900384fdb1af341cc9e92bb2317aa9f4,light_2,light,"John got a raise, but he lost rank, and overall it was a good thing what?",A,E. go off strike,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,900384fdb1af341cc9e92bb2317aa9f4,light_3,light,"John got a raise but lost his rank, overall it was a good job what?",A,E. go off strike,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,540a54d47f7d00afc03c992c3bab668d,original,original,Where would you get a chain if you do not have one?,E,E. jewelry store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,540a54d47f7d00afc03c992c3bab668d,light_1,light,Wo would you get a chain if you do not have one?,E,E. jewelry store,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,844e409f666dc4e86c70146f4d744a3c,original,original,Finding information in an old library requires what in a card catalog?,B,B. searching for,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,844e409f666dc4e86c70146f4d744a3c,light_1,light,What is the information in an old library in a card catalog?,B,B. searching for,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,844e409f666dc4e86c70146f4d744a3c,light_2,light,Find information in an old library requires what in a card catalog?,B,B. searching for,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,844e409f666dc4e86c70146f4d744a3c,light_3,light,What information in an old library requires in a card catalog?,B,B. searching for,B,True,B,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,87eb7284a309e9fa32c724e64528d21d,original,original,It is usually difficult to forgive your spouse if they have what with someone else?,A,A.,A,True,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f21d7c49da5e8166630b04d9095a1e11,original,original,"A person wants to lose mass,what steps do the take?",B,C. eat healthy food,C,False,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f21d7c49da5e8166630b04d9095a1e11,light_1,light,"A person wants to lose mass, what steps do they take?",B,C. eat healthy food,C,False,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f21d7c49da5e8166630b04d9095a1e11,light_2,light,What steps do a person take to lose mass?,B,C. eat healthy food,C,False,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,f21d7c49da5e8166630b04d9095a1e11,light_3,light,"A person wants to lose mass, what steps do he take?",B,C. eat healthy food,C,False,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,24d9c05fa4988a1867f44905a20c55ad,original,original,"The world is very big, it has many countries and continents on it's spherical surface.  There are many types of people It's very what?",D,E. large,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,24d9c05fa4988a1867f44905a20c55ad,light_1,light,"The world is very big, it has many countries and continents on its spherical surface There are many types of people It's what?",D,E. large,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,24d9c05fa4988a1867f44905a20c55ad,light_2,light,"The world is very big, it has many countries and continents on its spherical surface There are many types of people It is very what?",D,E. large,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,24d9c05fa4988a1867f44905a20c55ad,light_3,light,"The world is very large, it has many countries and continents on its spherical surface, there are many types of people It is very what?",D,E. large,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,06748592fa4f35f3eeba6352e2bc1a35,original,original,"The teacher encouraged note taking because everything was important, but it turned out the information that day was what for the upcoming quiz?",E,E. useless,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,06748592fa4f35f3eeba6352e2bc1a35,light_1,light,"The teacher encouraged note taking because everything was important, but it turned out that what information was for the upcoming quiz that day?",E,E. useless,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,06748592fa4f35f3eeba6352e2bc1a35,light_2,light,"The teacher encouraged note taking because everything was important, but it turned out that the information was what for the upcoming quiz?",E,E. useless,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,06748592fa4f35f3eeba6352e2bc1a35,light_3,light,"The teacher encouraged note taking because everything was important, but it turned out that the information that day was what for the upcoming quiz?",E,E. useless,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,76ef418f3ce127d81e6e88b7d95c1e86,original,original,If someone were to gain a lot of fat their doctor will likely tell them to do what?,A,E. reduce,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,76ef418f3ce127d81e6e88b7d95c1e86,light_1,light,"If someone were to gain a lot of fat, their doctor will likely tell them what to do?",A,E. reduce,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,76ef418f3ce127d81e6e88b7d95c1e86,light_2,light,"If someone was to gain a lot of fat, their doctor will likely tell them to do what?",A,E. reduce,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cc78fb1bc528a817492ce8552d76b31d,original,original,"If you have two dogs, you'll quickly find that you have many more. This is because dogs are capable of what?",D,E. make playmates,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cc78fb1bc528a817492ce8552d76b31d,light_1,light,"If you have two dogs, you'll quickly find that you have many more, because dogs are capable of what?",D,E. make playmates,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,cc78fb1bc528a817492ce8552d76b31d,light_2,light,"If you have two dogs, you will quickly find that you have many more, because dogs are capable of what?",D,E. make playmates,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,41739f07cb656ac66d99023d0ee09582,original,original,What  is likely to happen to ice in the sun?,E,E. become water,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,41739f07cb656ac66d99023d0ee09582,light_1,light,What is likely to happen to the ice in the sun?,E,E. become water,E,True,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c3aea1f4993921a64897bab389b12923,original,original,"Unlike identical twins, with fraternal you can end up with both a daughter and what?",C,E. dude,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,c3aea1f4993921a64897bab389b12923,light_1,light,"Unlike identical twins, you can end up with both a daughter and what?",C,E. dude,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,8359b154fa8f094a3bb42ef4e1321de3,original,original,Where do people usually feel the most comfortable?,D,D. own house,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,8359b154fa8f094a3bb42ef4e1321de3,light_1,light,Where usually people feel the most comfortable?,D,D. own house,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,8359b154fa8f094a3bb42ef4e1321de3,light_2,light,Where do people generally feel the most comfortable?,D,D. own house,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,8359b154fa8f094a3bb42ef4e1321de3,light_3,light,Where usually do people feel most comfortable?,D,D. own house,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4dc5adfe9f3d3d3de530f4fe67727975,original,original,John's know that friends didn't respect him. Every day he suffered what at their hands?,B,E. irreverence,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4dc5adfe9f3d3d3de530f4fe67727975,light_1,light,John's know that friends did not respect him and every day he suffered what at their hands?,B,E. irreverence,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4dc5adfe9f3d3d3de530f4fe67727975,light_2,light,"John's know that his friends didn't respect him, every day he suffered at what their hands?",B,E. irreverence,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,4dc5adfe9f3d3d3de530f4fe67727975,light_3,light,"John's know that his friends did not respect him, every day he suffered what at their hands?",B,E. irreverence,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,35b4ff8c2ed66a9526dd3bfa5846b8f0,original,original,"The school dress code was strict, all girls had to wear a what?",D,D. long skirt,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,35b4ff8c2ed66a9526dd3bfa5846b8f0,light_1,light,"The school dress code was strict, all girls had to wear what?",D,D. long skirt,D,True,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,84275428ded4c8a0f21d4b2d0c841306,original,original,Where is likely to have a small kitchenette?,D,E.,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,281cfc48534dff007f079127d783d896,original,original,"The person put on lotion, what did they want?",C,C. smooth skin,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,281cfc48534dff007f079127d783d896,light_1,light,"The person put lotion on, what did they want?",C,C. smooth skin,C,True,C,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,7d2cf2234fa92739b281824036bdc76e,original,original,"John's router kept going to sleep.  This made his internet searches much slower, because it increased this. What is this?",C,A. response time,A,False,A,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,60c070068f35cea4ccaa4bd180aa032a,original,original,What does a baby do before it can talk?,B,D. begin to talk,D,False,D,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1cf7c55a97dbcf0e56cba3e330aab58b,original,original,Where would you go to get maps that cannot be bought?,C,E. bookstore,E,False,E,True
mistral_7b,mistralai/Mistral-7B-Instruct-v0.1,1cf7c55a97dbcf0e56cba3e330aab58b,light_1,light,Wo would you go to get maps that can't be purchased?,C,E. bookstore,E,False,E,True
